handle,time,text
HillaryClinton,2016-07-27T02:19:27,"""She became so involved in children’s issues that she...took an extra year in law school, working at the Child Study Center.” —@BillClinton"
HillaryClinton,2016-07-27T02:17:58,"""Knowing her was one of Hillary’s greatest gifts to me.” —@BillClinton on Hillary’s mother, Dorothy Rodham"
HillaryClinton,2016-07-27T02:16:47,"""I asked her to take a walk with me to the Yale Art Museum. We’ve been walking and talking and laughing together ever since.” —@BillClinton"
HillaryClinton,2016-07-27T02:14:21,"""I was so impressed and surprised that, whether you believe it or not, I was momentarily speechless.”  —@BillClinton on meeting Hillary"
HillaryClinton,2016-07-27T02:12:13,“In the spring of 1971 I met a girl. The first time I saw her we were...in a class on Political and Civil Rights.” —@BillClinton on Hillary
realDonaldTrump,2016-07-27T02:11:47,Many of Bernie's supporters have left the arena. Did Bernie go home and go to sleep?
HillaryClinton,2016-07-27T02:10:44,You won’t want to miss this. Watch @BillClinton take the stage at the #DemConvention: https://t.co/VCeDTPr24N
realDonaldTrump,2016-07-27T02:08:50,"I hate to say it, but the Republican Convention was far more interesting (with a much more beautiful set) than the Democratic Convention!"
HillaryClinton,2016-07-27T02:05:09,"""She is the best qualified person for this moment in history."" —@BillClinton on Hillary
https://t.co/WkYfkT9MqX"
realDonaldTrump,2016-07-27T02:02:24,"No matter what Bill Clinton says and no matter how well he says it, the phony media will exclaim it to be incredible. Highly overrated!"
HillaryClinton,2016-07-27T02:01:59,"""Safeguarding freedom and security is not like hosting a TV reality show. It...demands a cool head, but also a big heart."" —@Madeleine"
HillaryClinton,2016-07-27T01:57:56,"""This fall, we must do everything we can to make sure that Hillary becomes our next Commander-in- Chief."" —@Madeleine #DemsInPhilly"
realDonaldTrump,2016-07-27T01:51:45,"You have no idea what my strategy on ISIS is, and neither does ISIS (a good thing). Please get your facts straight - thanks. @megynkelly"
HillaryClinton,2016-07-27T01:22:35,"""I trusted her when my life was on the line, and she came through.” —9/11 survivor, Lauren Manning https://t.co/pjsSri5VUs"
HillaryClinton,2016-07-27T01:08:12,"""Donald Trump and Mike Pence: We are not going back to the dark days when women died in back alleys."" —@BarbaraBoxer https://t.co/e6Gsjv8aan"
HillaryClinton,2016-07-27T00:56:33,"""Let’s declare: Love trumps hate!” —@AmericaFerrera and @LenaDunham https://t.co/F1SdYjsPmX"
HillaryClinton,2016-07-27T00:45:46,"""Make no mistake about it: Women's health and rights are on the line and on the ballot in this election.” —@CecileRichards #DemsInPhilly"
HillaryClinton,2016-07-27T00:41:00,No mother should have to feel this loss. https://t.co/VOjnf5woZy
HillaryClinton,2016-07-27T00:33:46,"“I would not have signed up for this. None of us would have. I am here today for my son, Trayvon Martin, who is in heaven” —Sybrina Fulton"
HillaryClinton,2016-07-27T00:26:26,"“Sandy, my fourth of five daughters, was gone… So many of our children gone but not forgotten” —Geneva Reed-Veal, Sandra Bland’s mother."
HillaryClinton,2016-07-27T00:20:51,"""Let's build. Let's unite."" —Maria Hamilton, mother of Dontre Hamilton
https://t.co/joZyEZu11Y"
HillaryClinton,2016-07-26T23:59:29,"Thank you, President Carter. https://t.co/zb94pXV95r"
HillaryClinton,2016-07-26T23:15:36,"This moment is for every little girl who dreams big. #WeMadeHistory
https://t.co/DRAJuUUhOr"
HillaryClinton,2016-07-26T22:55:17,Stronger together. https://t.co/9x1zuMqFfs
realDonaldTrump,2016-07-26T22:50:12,"For the record, I have ZERO investments in Russia."
realDonaldTrump,2016-07-26T22:47:28,"In order to try and deflect the horror and stupidity of the Wikileakes disaster, the Dems said maybe it is Russia dealing with Trump. Crazy!"
HillaryClinton,2016-07-26T22:43:47,History. https://t.co/1ayWTx8SPH
HillaryClinton,2016-07-26T22:33:18,Getting ready to make some history. #RollCallVote https://t.co/GGOrHW7Roa
HillaryClinton,2016-07-26T21:55:43,"“This one’s for you, Hill.” #WeMadeHistory https://t.co/Iq24zuhybS"
HillaryClinton,2016-07-26T21:37:51,"""I am pleased to second the nomination for Hillary Clinton as the party candidate for president!” —@RepJohnLewis https://t.co/OyQiGe0Snw"
HillaryClinton,2016-07-26T21:19:28,"“Tonight, we will shatter that glass ceiling again.” —@RepJohnLewis on nominating Hillary for president #DemsInPhilly"
HillaryClinton,2016-07-26T21:17:03,"“We have made too much progress, and we are not going back, we are going forward."" —@RepJohnLewis #DemsInPhilly"
HillaryClinton,2016-07-26T21:14:13,"“Some people want to rant, but Hillary wants to get results.” —@SenatorBarb #DemsInPhilly"
HillaryClinton,2016-07-26T21:02:01,Watch Hillary become the first woman presidential nominee of a major political party: https://t.co/mQ9oeap7qp #WeMadeHistory
HillaryClinton,2016-07-26T20:27:15,You heard @FLOTUS. Here's how you can get involved in this campaign → https://t.co/WVUvFhb6bp https://t.co/mjEJZ01Lq0
realDonaldTrump,2016-07-26T19:48:08,Dems don't want to talk ISIS b/c Hillary's foreign interventions unleashed ISIS &amp; her refugee plans make it easier for them to come here.
HillaryClinton,2016-07-26T19:31:08,"On most campaigns, there isn't much ambiguity as to whether the candidate does or doesn't back KKK leaders. https://t.co/3SD0GknJS2"
realDonaldTrump,2016-07-26T19:27:58,"Bernie's exhausted, he just wants to shut down and go home to bed!"
realDonaldTrump,2016-07-26T19:27:43,The invention of email has proven to be a very bad thing for Crooked Hillary in that it has proven her to be both incompetent and a liar!
HillaryClinton,2016-07-26T18:29:23,"RT if last night made you proud to be a Democrat. #DemsinPHL
https://t.co/qDyNq9q3kH"
realDonaldTrump,2016-07-26T18:20:48,"Thank you New Hampshire! 
#MakeAmericaGreatAgain https://t.co/KRCdV77BQp"
realDonaldTrump,2016-07-26T17:53:40,"Join us in Toledo, Ohio- tomorrow night at 8pm! #TrumpPence16 #MAGA
Tickets: https://t.co/ERNRrksikq https://t.co/zmGZauCnQF"
realDonaldTrump,2016-07-26T17:43:45,"Join us tomorrow in Scranton, Pennsylvania at 3pm!
#TrumpPence16 #MAGA 
Tickets: https://t.co/4FTydj8s9U https://t.co/7zMKhhMmhp"
HillaryClinton,2016-07-26T17:22:33,Day one of the Democratic Convention is in the books. Catch up on what you missed here: https://t.co/xEMN7oRCxN #DemsInPHL
HillaryClinton,2016-07-26T16:18:14,"""When we are indivisible, we are invincible."" —@CoryBooker at the @DemConvention last night #DemsInPHL https://t.co/L145Ovu1uZ"
HillaryClinton,2016-07-26T13:11:37,"""It is ridiculous that there has never been a female president before.""
https://t.co/CMHJiprlgt"
realDonaldTrump,2016-07-26T12:42:33,Pocahontas bombed last night! Sad to watch.
realDonaldTrump,2016-07-26T12:38:27,"Why aren't the Democrats speaking about ISIS, bad trade deals, broken borders, police and law and order. The Republican Convention was great"
realDonaldTrump,2016-07-26T12:34:19,"Funny, if you listen to @FoxNews, the Democrats did not have a good day. If you listen to the other two, they are fawning. What a difference"
HillaryClinton,2016-07-26T03:42:19,"“Because of Hillary Clinton, my daughters...can take it for granted that a woman can be president.” —@FLOTUS https://t.co/bCezjrX9W5"
HillaryClinton,2016-07-26T03:22:49,"""Hillary Clinton will make an outstanding president and I am proud to stand with her tonight.” —@BernieSanders #DemsInPhilly"
HillaryClinton,2016-07-26T03:22:21,"""I served with her in the United States Senate and know her as a fierce advocate for the rights of children.” —@BernieSanders #DemsInPhilly"
realDonaldTrump,2016-07-26T03:19:38,"Bernie Sanders totally sold out to Crooked Hillary Clinton. All of that work, energy and money, and nothing to show for it! Waste of time."
HillaryClinton,2016-07-26T03:18:21,"""While...Trump is busy insulting one group after another, Hillary...understands that our diversity is one of our greatest strengths"" —Bernie"
HillaryClinton,2016-07-26T03:17:02,"""Donald Trump? Well, like most Republicans, he chooses to reject science. He believes that climate change is a 'hoax.'” —@BernieSanders"
realDonaldTrump,2016-07-26T03:12:57,"Elizabeth Warren, often referred to as Pocahontas, just misrepresented me and spoke glowingly about Crooked Hillary, who she always hated!"
HillaryClinton,2016-07-26T03:10:01,“Hillary Clinton will nominate justices to the Supreme Court who are prepared to overturn Citizens United.” —@BernieSanders #DemsInPhilly
HillaryClinton,2016-07-26T03:07:41,"""Hillary...understands that if someone in this country works 40 hours a week, that person should not be living in poverty."" —@BernieSanders"
HillaryClinton,2016-07-26T03:06:12,"""Hillary Clinton must become the next president of the United States.” —@BernieSanders #DemsInPhilly"
realDonaldTrump,2016-07-26T03:04:56,Sad to watch Bernie Sanders abandon his revolution. We welcome all voters who want to fix our rigged system and bring back our jobs.
HillaryClinton,2016-07-26T03:04:28,"""We have come a long way in the last 7 1/2 years and I thank President Obama and Vice President Biden for their leadership."" —@BernieSanders"
HillaryClinton,2016-07-26T02:55:53,Happening now: Watch @BernieSanders address the @DemConvention → https://t.co/AQaQTNCxdl #DemsInPhilly
HillaryClinton,2016-07-26T02:49:57,"""Trump’s entire campaign is just one more, late-night Trump infomercial.” —@ElizabethForMA #DemsInPhilly https://t.co/OAJsEsmSNt"
HillaryClinton,2016-07-26T02:46:55,"Couldn’t agree more, @POTUS. https://t.co/hvsfWLEqP3"
HillaryClinton,2016-07-26T02:45:12,"“If you believe we are stronger together, then let’s work our hearts out to make Hillary Clinton the next president.” —@ElizabethForMA"
HillaryClinton,2016-07-26T02:42:12,"“We’re not going to be Donald Trump’s hate-filled America—not now, not ever!” —@ElizabethforMA #DemsInPhilly"
HillaryClinton,2016-07-26T02:41:43,"""When we turn on each other, we can’t unite to fight back against a rigged system.” —@ElizabethforMA #DemsInPhilly"
HillaryClinton,2016-07-26T02:39:51,“That’s Donald Trump’s America—an America of fear and hate.” —@ElizabethforMA #DemsInPhilly
HillaryClinton,2016-07-26T02:39:19,"""He even picked a vice president famous for trying to make it legal to openly discriminate against gays and lesbians."" —Warren on Trump"
HillaryClinton,2016-07-26T02:37:02,"""Last week...Trump spoke for more than an hour...But other than talking about building a stupid wall…did you hear any actual ideas?"" –Warren"
HillaryClinton,2016-07-26T02:36:29,"""What kind of a man cheats students, cheats investors, cheats workers? ... A man who must never be president"" —Warren on Trump #DemsInPhilly"
HillaryClinton,2016-07-26T02:34:40,"""What kind of a man roots for an economic crash that cost millions of people their jobs? Their homes? Their life savings?"" —Warren on Trump"
HillaryClinton,2016-07-26T02:34:01,"""He preyed on...people who had fallen on hard times. He’s conned them, he’s defrauded them, and he’s ripped them off.” —Warren on Trump"
HillaryClinton,2016-07-26T02:27:48,Watch @ElizabethForMA live at the #DemConvention in Philadelphia: https://t.co/AQaQTNCxdl
HillaryClinton,2016-07-26T02:26:28,"""Hillary Clinton has never quit on anything in her life."" —@FLOTUS #DemsInPhilly https://t.co/mbg5H8QZA3"
HillaryClinton,2016-07-26T02:21:30,"""We need to pour every last ounce of our passion and our strength and our love for this country into electing Hillary Clinton."" —@FLOTUS"
HillaryClinton,2016-07-26T02:20:08,"""Don’t let anyone ever tell you that this country isn’t great...This, right now, is the greatest country on earth."" —@FLOTUS #DemsInPhilly"
HillaryClinton,2016-07-26T02:19:26,"“Because of Hillary Clinton, my daughters…now take for granted that a woman can be president of the United States.” —@FLOTUS #DemsInPhilly"
HillaryClinton,2016-07-26T02:16:18,"""Hillary understands that the presidency is about one thing and one thing only—it’s about leaving something better for our kids."" —@FLOTUS"
HillaryClinton,2016-07-26T02:16:01,"""In this election, I’m with her!"" —@FLOTUS on Hillary #DemsInPhilly"
HillaryClinton,2016-07-26T02:15:11,"""We don’t turn against each other—no, we listen to each other. We lean on each other because we are always stronger together."" —@FLOTUS"
realDonaldTrump,2016-07-26T02:14:29,"If Cory Booker is the future of the Democratic Party, they have no future! I know more about Cory than he knows about himself."
HillaryClinton,2016-07-26T02:14:14,"""Hillary Clinton has never quit on anything in her life."" —@FLOTUS #DemsInPhilly"
HillaryClinton,2016-07-26T02:12:21,"""When she didn’t win the nomination 8 years ago, she didn’t get...disillusioned...she proudly stepped up to serve our country."" —@FLOTUS"
